track,card_id,race_date,breed,name,weight,age,sex,meds_and_equip,jockey,dollar_odds,program_number,post_position,claim_price,start_position,finish_position,finish_time,speed_rating,trainer,owner,win_payoff,place_payoff,show_payoff,weather,distance,race_type,track_conditions
WO ,D,2016-10-29 00:00:00,TB,Sophias Dream,118,2,F,Lb,K   Johnson,50.75,6.0,6,40000,7.0,5.0,0.0,57.0,Sharman Kyle,Hoof Pick Stable,0.0,0.0,0.0,Cloudy,700.0,Maiden Claiming,FT
WO ,D,2016-10-29 00:00:00,TB,Niigon Express,121,5,G,Lb,J M Campbell,6.45,6.0,6,12500,2.0,2.0,0.0,85.0,Richards Lorne,True North Stable,0.0,7.2,5.7,Cloudy,850.0,Claiming,FT
WO ,D,2016-10-29 00:00:00,TB,Musical Flight,119,2,F,,A   Garcia,64.65,2.0,2,0,10.0,7.0,0.0,75.0,Mesic Marko,Bahr Fred and Mesic Marko,0.0,0.0,0.0,Showery,650.0,Maiden Special Weight,FT
WO ,D,2016-10-29 00:00:00,TB,Patrioticandproud,121,7,G,Lb,P   Husbands,1.3,5.0,5,40000,0.0,6.0,0.0,81.0,Casse Mark E,"Eclipse Thoroughbred Partners and Barber, Gary",0.0,0.0,0.0,Cloudy,1000.0,Claiming,FT
WO ,D,2016-10-29 00:00:00,TB,Regally Wild,115,2,F,L,E   Wilson,4.65,6.0,6,0,11.0,11.0,0.0,53.0,Black Ian,Kirby Canada Farm,0.0,0.0,0.0,Showery,650.0,Maiden Special Weight,FT
WO ,D,2016-10-29 00:00:00,TB,Dynamic War,117,2,F,,T   Maragh,8.7,9.0,9,0,3.0,5.0,0.0,75.0,Baker Reade,"Hill, Jim and Susan",0.0,0.0,0.0,Showery,650.0,Maiden Special Weight,FT
WO ,D,2016-10-29 00:00:00,TB,Nxt Stop Fort Erie,114,2,F,L,D   Moran,18.1,2.0,2,25000,7.0,7.0,0.0,51.0,Buttigieg Paul M,"Vlahos, Gus and Jim",0.0,0.0,0.0,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2016-10-29 00:00:00,TB,Honey's Tale,119,2,F,L,P   Husbands,5.85,3.0,3,0,5.0,4.0,0.0,69.0,Neubauer Michaela,Charles E. Fipke,0.0,0.0,0.0,Cloudy,500.0,Maiden Special Weight,FT
WO ,D,2016-10-29 00:00:00,TB,Damascus Road,118,3,C,L,P   Husbands,2.35,5.0,5,40000,1.0,1.0,0.0,82.0,Casse Mark E,"Bill and Vicki Poston Racing, Inc.",6.7,3.5,2.6,Cloudy,850.0,Claiming,FT
WO ,D,2016-10-29 00:00:00,TB,Northern Fern,118,3,F,L,T   Wong,24.4,9.0,9,0,14.0,6.0,0.0,74.0,Sadler Ronald H,Kanny Ng,0.0,0.0,0.0,Showery,900.0,Allowance,GD
WO ,D,2016-10-29 00:00:00,TB,Eumenides,121,5,M,L,S   Singh,117.8,8.0,8,0,5.0,4.0,0.0,78.0,Capi Louis M,Wayne J. Gillis,0.0,0.0,0.0,Showery,900.0,Allowance,GD
WO ,D,2016-10-29 00:00:00,TB,Dexter Road,120,2,G,L,G   Olguin,0.55,2.0,2,32000,8.0,1.0,0.0,67.0,Attard Steve,Pettle Sheldon Racing Canada Inc and Zafrani Jack,3.1,2.5,2.2,Cloudy,850.0,Maiden Claiming,FT
WO ,D,2016-10-29 00:00:00,TB,San Nicola Breeze,119,4,M,L,J   Crawford,39.7,1.0,1,9500,11.0,6.0,0.0,78.0,Cardella John,"Pirone, J., D. and A.",0.0,0.0,0.0,Clear,650.0,Claiming,FT
WO ,D,2016-10-29 00:00:00,TB,Molinaro Fort Heal,121,7,G,Lbf,S   Ryan(5),43.65,11.0,10,0,3.0,7.0,0.0,89.0,Armata Vito,Armata Enza and Sara Frank,0.0,0.0,0.0,Clear,700.0,Allowance,FT
WO ,D,2016-10-29 00:00:00,TB,Devilish Style,121,4,M,Lb,T   Wong,5.2,5.0,5,19000,7.0,3.0,0.0,75.0,Sadler Ronald H,Kanny Ng,0.0,0.0,3.7,Cloudy,700.0,Claiming,FT
WO ,D,2016-10-29 00:00:00,TB,Maddisons Passion,119,7,G,Lbf,T   Husbands,67.5,1.0,1,6000,8.0,10.0,0.0,61.0,Holder Renaldo,Holder Renaldo and Lafond Ramon,0.0,0.0,0.0,Cloudy,650.0,Claiming,FT
WO ,D,2016-10-29 00:00:00,TB,Katrina's Way,118,2,F,L,G   Olguin,14.95,2.0,2,50000,2.0,2.0,0.0,60.0,Simon Stuart C,"Scott, Anne and William J.",0.0,7.9,6.3,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2016-10-29 00:00:00,TB,My Arch Enemy,119,2,F,Lb,G   Boulanger,0.5,1.0,1,50000,3.0,1.0,0.0,69.0,Casse Mark E,Barber Gary and Quintessential Racing Florida LLC,3.0,2.5,2.1,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2016-10-29 00:00:00,TB,Tallahassee,114,2,F,Lb,R M Hernandez,4.5,4.0,4,20000,10.0,9.0,0.0,40.0,Mattine Michael,Theodore F. Burnett,0.0,0.0,0.0,Clear,500.0,Maiden Claiming,FT
WO ,D,2016-10-29 00:00:00,TB,Wind N Waves,118,3,F,L,G   Boulanger,10.7,3.0,3,0,3.0,9.0,0.0,68.0,Carroll Josie,"Greenwood Lodge Farm, Inc.",0.0,0.0,0.0,Showery,900.0,Allowance,GD
WO ,D,2016-10-29 00:00:00,TB,Daylight Breeze,121,4,G,Lbf,G   Boulanger,14.0,10.0,9,0,2.0,4.0,0.0,96.0,McPherson Alexander F,Hopefield Farm,0.0,0.0,0.0,Clear,700.0,Allowance,FT
WO ,D,2016-10-29 00:00:00,TB,Artistico,118,3,G,Lb,S   Ryan,15.6,8.0,8,0,9.0,8.0,0.0,77.0,Brnjas Ashlee,Colebrook Farms,0.0,0.0,0.0,Cloudy,900.0,Allowance,GD
WO ,D,2016-10-29 00:00:00,TB,Ready's Princess,114,2,F,L,D   Moran,26.6,2.0,2,0,4.0,10.0,0.0,56.0,Vella Daniel J,Joey Gee Thoroughbreds,0.0,0.0,0.0,Cloudy,850.0,Maiden Special Weight,FT
WO ,D,2016-10-29 00:00:00,TB,Cleopatra's Strike,118,3,C,Lb,P   Husbands,2.95,7.0,7,0,4.0,2.0,0.0,90.0,Pierce Malcolm,Sam-Son Farm,0.0,4.0,2.8,Cloudy,900.0,Allowance,GD
WO ,D,2016-10-29 00:00:00,TB,Awesome Indeed,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-10-29 00:00:00,TB,Mozart Melody,118,3,G,Lb,R M Hernandez,10.55,5.0,5,0,6.0,3.0,0.0,87.0,Minshall Barbara J,Lunsford Bruce and Minshall Barbara J,0.0,0.0,4.6,Cloudy,900.0,Allowance,GD
WO ,D,2016-10-29 00:00:00,TB,Classic Force,115,2,G,,D   Moran,53.05,3.0,3,0,4.0,9.0,0.0,38.0,Abela Silvio,Chiefswood Stable,0.0,0.0,0.0,Showery,850.0,Maiden Special Weight,FT
WO ,D,2016-10-29 00:00:00,TB,I Look Incredible,119,2,F,L,I E Mosqueira,38.75,3.0,3,0,6.0,7.0,0.0,56.0,Shafer Jennifer,Joe Pirone,0.0,0.0,0.0,Cloudy,700.0,Maiden Special Weight,FT
WO ,D,2016-10-29 00:00:00,TB,Clutch Catch,116,2,C,L,E R Da Silva,1.55,9.0,9,0,1.0,3.0,0.0,78.0,Pierce Malcolm,Sam-Son Farm,0.0,0.0,2.4,Showery,850.0,Maiden Special Weight,FT
WO ,D,2016-10-29 00:00:00,TB,Terra Xpress,120,3,G,Lb,G   Boulanger,10.8,3.0,3,0,2.0,9.0,0.0,75.0,Dominguez Sandra,"Irving, B. and H.",0.0,0.0,0.0,Cloudy,900.0,Allowance,GD
WO ,D,2016-10-29 00:00:00,TB,Lions Bay,121,5,G,L,J M Campbell,8.55,1.0,1,0,4.0,6.0,0.0,92.0,Attard Jamie,"Earle, M., N., V. and J.",0.0,0.0,0.0,Clear,700.0,Allowance,FT
WO ,D,2016-10-29 00:00:00,TB,Midnight Brew,123,5,M,Lb,G   Boulanger,5.8,3.0,3,20000,3.0,2.0,0.0,78.0,Villeneuve Francine A,T and T Racing Team,0.0,6.1,4.4,Cloudy,700.0,Claiming,FT
WO ,D,2016-10-29 00:00:00,TB,Gwendoline H,116,3,F,L,L   Contreras,3.75,11.0,10,19000,10.0,1.0,0.0,89.0,Vella Daniel J,Joey Gee Thoroughbreds,9.5,4.8,3.9,Cloudy,650.0,Claiming,FT
WO ,D,2016-10-29 00:00:00,TB,Classic Bryce,121,7,G,b,L   Contreras,4.6,4.0,4,6250,1.0,1.0,0.0,87.0,Banach Darwin D,"William A. Sorokolit, Sr.",11.2,4.2,3.8,Cloudy,850.0,Claiming,FT
WO ,D,2016-10-29 00:00:00,TB,Sky Vision,119,2,F,L,G   Olguin,10.5,7.0,7,0,1.0,5.0,0.0,67.0,Simon Stuart C,"Scott, Anne and William J.",0.0,0.0,0.0,Cloudy,700.0,Maiden Special Weight,FT
WO ,D,2016-10-29 00:00:00,TB,Irusan,119,9,G,L,L   Contreras,15.1,8.0,6,6000,9.0,5.0,0.0,83.0,Doyle Michael J,Upland Farm,0.0,0.0,0.0,Cloudy,650.0,Claiming,FT
WO ,D,2016-10-29 00:00:00,TB,Pink Lloyd,118,4,G,L,P   Husbands,7.65,2.0,2,0,2.0,2.0,0.0,113.0,Tiller Robert P,Entourage Stable,0.0,5.2,4.2,Cloudy,600.0,Stakes,FT
WO ,D,2016-10-29 00:00:00,TB,Reliably Royal,119,4,M,Lb,O   Moreno,2.75,11.0,11,9500,6.0,6.0,0.0,54.0,Silvera Laurie,"Thompson, William B. and Silvera, Laurie",0.0,0.0,0.0,Cloudy,900.0,Claiming,FT
WO ,D,2016-10-29 00:00:00,TB,Unbridled Piper,118,3,G,Lb,G   Olguin,6.15,1.0,1,0,4.0,7.0,0.0,68.0,Simon Stuart C,Chiefswood Stable,0.0,0.0,0.0,Showery,850.0,Allowance,FT
WO ,D,2016-10-30 00:00:00,TB,Modus Operandi,123,4,M,Lb,G   Boulanger,1.15,5.0,4,12500,3.0,1.0,0.0,76.0,Casse Mark E,Quintessential Racing Florida LLC,4.3,2.8,2.1,Cloudy,850.0,Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Dan's Revenge,121,4,G,L,J M Campbell,9.75,7.0,7,8000,8.0,4.0,0.0,81.0,Armata Vito,Solo Racing Ltd,0.0,0.0,0.0,Cloudy,500.0,Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Raw Spirit,120,3,F,Lb,S   Singh,21.6,13.0,13,10000,1.0,3.0,0.0,80.0,Biamonte Ralph J,Mary E. Biamonte,0.0,0.0,12.2,Cloudy,600.0,Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Case in Point,120,3,G,Lb,T   Wong,13.35,11.0,10,10000,8.0,2.0,0.0,76.0,Cappuccitti Larry,A and G Racing Stable,0.0,11.7,8.2,Cloudy,700.0,Maiden Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Master Macduff,120,2,G,L,I E Mosqueira,74.2,1.0,1,0,8.0,9.0,0.0,61.0,Fournier Mark,C S Dowson Farms,0.0,0.0,0.0,Cloudy,700.0,Maiden Special Weight,FT
WO ,D,2016-10-30 00:00:00,TB,Jademarie,121,4,M,Lbf,J M Campbell,2.4,5.0,4,0,7.0,3.0,0.0,90.0,De Paulo Michael P,Robert Marzilli,0.0,0.0,3.0,Cloudy,850.0,Allowance,FT
WO ,D,2016-10-30 00:00:00,TB,Speedy It's Me,123,4,M,Lb,J   Crawford,51.4,4.0,3,12500,5.0,10.0,0.0,11.0,Zita Danny,Fullthrottle Racing Stables,0.0,0.0,0.0,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Red n' Nasty,120,3,F,,K   Johnson,9.4,8.0,7,12500,1.0,3.0,0.0,53.0,Rombis Debra E,Debra E. Rombis,0.0,0.0,4.4,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Tevez,119,10,G,Lb,M   Pinto,8.1,12.0,11,7500,12.0,1.0,0.0,89.0,Nixon Justin J,Wilfred Jones,18.2,7.4,3.7,Cloudy,500.0,Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Butler's Pick,120,3,G,Lb,E R Da Silva,2.05,7.0,7,40000,2.0,2.0,0.0,86.0,Banach Darwin D,Forest Ridge Racing Stable,0.0,2.9,2.2,Cloudy,600.0,Maiden Optional Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Marsantropist,118,3,F,L,E R Da Silva,2.5,12.0,10,0,6.0,4.0,0.0,89.0,Attard Kevin,Andrew V. Fredericks,0.0,0.0,0.0,Cloudy,850.0,Allowance,FT
WO ,D,2016-10-30 00:00:00,TB,Bourbon Babe,120,3,F,L,A   Garcia,8.35,1.0,1,40000,6.0,7.0,0.0,34.0,Frostad Mark R,Walnut Ridge Farm,0.0,0.0,0.0,Cloudy,650.0,Maiden Optional Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Confidentiality,120,2,G,L,E   Wilson,5.8,10.0,8,0,7.0,1.0,0.0,78.0,Black Ian,King Haven Farms and King Haven Farms lessee,13.6,6.2,4.7,Cloudy,700.0,Maiden Special Weight,FT
WO ,D,2016-10-30 00:00:00,TB,Iris Will,119,4,M,Lb,S   Singh,77.0,8.0,7,19000,8.0,8.0,0.0,70.0,Marrocco Jason,Ferreira Stables,0.0,0.0,0.0,Cloudy,700.0,Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Lemon Drop Belle,118,3,F,L,D   Moran,54.35,10.0,8,0,5.0,8.0,0.0,73.0,Neubauer Michaela,Charles E. Fipke,0.0,0.0,0.0,Cloudy,850.0,Allowance,FT
WO ,D,2016-10-30 00:00:00,TB,Pretty Two Faced,119,6,M,L,J I Alderson,11.5,2.0,2,37500,6.0,4.0,0.0,86.0,Brooks Cary,Brooks Cary and Phillip,0.0,0.0,0.0,Cloudy,850.0,Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Ponage,121,4,M,Lb,J   Crawford,3.7,8.0,8,10000,6.0,7.0,0.0,60.0,Crook Alison,Tequesta Racing Inc. and AAA Racing Stable,0.0,0.0,0.0,Cloudy,850.0,Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,My Perfect Diamond,123,4,G,L,P   Husbands,2.25,13.0,12,10000,6.0,4.0,0.0,71.0,Elder Elizabeth R,Cudney Stables,0.0,0.0,0.0,Cloudy,700.0,Maiden Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Corey's Best,121,5,M,L,T   Wong,22.9,5.0,5,40000,1.0,3.0,0.0,90.0,Sadler Ronald H,Kanny Ng,0.0,0.0,10.4,Cloudy,700.0,Claiming,GD
WO ,D,2016-10-30 00:00:00,TB,Cosmic Charlie,119,4,G,L,E R Da Silva,1.2,5.0,5,7500,4.0,2.0,0.0,68.0,McKnight Norman,Trinity Racing Stables Inc and Racer's Edge Inc,0.0,3.0,2.1,Cloudy,850.0,Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Bear's Profit,119,5,G,Lbf,J M Campbell,24.8,2.0,2,19000,1.0,5.0,0.0,82.0,McClachrie Denyse,Ryan Shane Kerbel,0.0,0.0,0.0,Showery,600.0,Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Mechanical,121,5,G,Lb,E R Da Silva,8.75,10.0,10,0,11.0,4.0,0.0,94.0,McKnight Norman,Bruno Schickedanz,0.0,0.0,0.0,Showery,500.0,Allowance,FT
WO ,D,2016-10-30 00:00:00,TB,Stay Determined,121,4,G,Lb,E   Wilson,7.05,11.0,11,8000,14.0,13.0,0.0,62.0,Gentner Dorothy,Matties Racing Stable LLC,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Into the Future,123,4,G,L,G   Boulanger,4.75,4.0,4,40000,1.0,8.0,0.0,55.0,Casse Mark E,Tucci Stables,0.0,0.0,0.0,Cloudy,850.0,Maiden Optional Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Divine Sonet,121,5,G,Lb,L   Contreras,0.85,2.0,2,12500,4.0,4.0,0.0,82.0,Attard Sid C,Tucci Stables,0.0,0.0,0.0,Cloudy,850.0,Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,R Quick Arch,118,3,G,,D   Johnson,16.65,8.0,7,7500,4.0,4.0,0.0,58.0,Seymour Gerald E,Bristow Diana and Baratto Michael,0.0,0.0,0.0,Cloudy,500.0,Maiden Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Victory L.,119,3,G,Lb,D   Moran,35.7,3.0,3,0,5.0,7.0,0.0,41.0,Buttigieg Paul M,Buttigieg Training Centre,0.0,0.0,0.0,Cloudy,500.0,Maiden Optional Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Thunder Point,123,4,G,L,L   Contreras,3.95,9.0,9,20000,5.0,1.0,0.0,84.0,Polsinelli Dominic J,Nick Sampogna,9.9,5.7,4.5,Cloudy,850.0,Maiden Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Atypical,121,5,G,Lb,E R Da Silva,3.65,7.0,6,12500,4.0,2.0,0.0,97.0,Attard Sid C,Tucci Stables,0.0,3.3,2.6,Cloudy,700.0,Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,This Is My Night,118,3,F,Lb,J M Campbell,29.7,6.0,6,0,4.0,8.0,0.0,70.0,Attard Paul,"CEC Stables, Inc.",0.0,0.0,0.0,Showery,900.0,Allowance,GD
WO ,D,2016-10-30 00:00:00,TB,Mo Gee,120,2,C,L,P   Husbands,3.35,4.0,4,0,7.0,3.0,0.0,83.0,Casse Mark E,Gary Barber,0.0,0.0,3.7,Cloudy,650.0,Maiden Special Weight,FT
WO ,D,2016-10-30 00:00:00,TB,Silver Princess,116,2,F,,R M Hernandez,4.75,4.0,4,0,1.0,8.0,0.0,16.0,Attfield Roger L,Osprey Stable,0.0,0.0,0.0,Showery,850.0,Stakes,FT
WO ,D,2016-10-30 00:00:00,TB,Luckfromabove (IRE),120,3,F,L,P   Husbands,2.2,5.0,5,0,6.0,2.0,0.0,72.0,Dickinson Michael W,LNJ Foxwoods,0.0,3.1,3.2,Cloudy,600.0,Maiden Special Weight,FT
WO ,D,2016-10-30 00:00:00,TB,Iris Will,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Cloudy,850.0,Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Sydney Bay,120,3,G,L,S P Husbands,33.85,10.0,8,40000,9.0,9.0,0.0,72.0,Chubb Beverley,Horsepower Racing and Rise Again,0.0,0.0,0.0,Showery,650.0,Maiden Optional Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Struttin My Stuff,121,4,M,L,I E Mosqueira,49.6,4.0,4,0,10.0,10.0,0.0,68.0,Krcmar Zeljko,Gail Lunan,0.0,0.0,0.0,Showery,900.0,Allowance,GD
WO ,D,2016-10-30 00:00:00,TB,Budding,123,5,G,Lb,I E Mosqueira,8.8,9.0,7,40000,1.0,5.0,0.0,85.0,Mattine John,Norseman Racing Stable,0.0,0.0,0.0,Showery,650.0,Maiden Optional Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Frugal Franny,118,3,F,L,S   Ryan,4.65,4.0,3,23500,1.0,3.0,0.0,63.0,Cox Gail,"Menary, John and Cox, Gail",0.0,0.0,3.5,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Sister Nation,118,2,F,L,G   Boulanger,21.1,9.0,9,0,9.0,2.0,0.0,88.0,De Paulo Michael P,Mark Dodson,0.0,14.2,7.4,Showery,700.0,Stakes,FT
WO ,D,2016-10-30 00:00:00,TB,Office in the Sky,120,3,F,L,D   Moran,2.25,1.0,1,25000,2.0,2.0,0.0,63.0,Buttigieg Paul M,Buttigieg Training Centre,0.0,3.7,2.5,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Dilly Dally Darby,115,2,F,L,E   Wilson,13.5,2.0,2,0,5.0,7.0,0.0,84.0,Gonzalez Nicholas,Carlo Tucci,0.0,0.0,0.0,Showery,700.0,Stakes,FT
WO ,D,2016-10-30 00:00:00,TB,Zero Zee,117,2,F,,L   Contreras,12.35,4.0,4,0,4.0,6.0,0.0,84.0,Weaver George,Matthew Schera,0.0,0.0,0.0,Showery,700.0,Stakes,FT
WO ,D,2016-10-30 00:00:00,TB,Rebel Witha Chance,121,4,M,L,D   Moran,7.8,5.0,5,0,13.0,2.0,0.0,84.0,Attard Kevin,"Chesney, Stephen and Hoffman, Cory S.",0.0,6.8,4.5,Showery,900.0,Allowance,GD
WO ,D,2016-10-30 00:00:00,TB,Love in the Forest,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Cloudy,700.0,Allowance,FT
WO ,D,2016-10-30 00:00:00,TB,Few White Hairs,121,5,G,L,S   Singh,16.9,9.0,9,8000,1.0,2.0,0.0,90.0,DeSouza Bancroft,Latina Racing Stable,0.0,15.0,9.1,Cloudy,600.0,Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Courtly Manner,120,2,G,L,R M Hernandez,3.0,2.0,2,0,2.0,6.0,0.0,61.0,Minshall Barbara J,Bruce Lunsford,0.0,0.0,0.0,Showery,500.0,Maiden Special Weight,FT
WO ,D,2016-10-30 00:00:00,TB,Land Ho,118,3,G,Lb,J V Bridgmohan,4.6,15.0,14,20000,5.0,4.0,0.0,84.0,Casse Mark E,Live Oak Plantation,0.0,0.0,0.0,Cloudy,700.0,Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Sir Bronx,118,3,G,Lb,G   Boulanger,5.25,4.0,4,40000,2.0,5.0,0.0,82.0,Carroll Josie,Almac Racing Stable,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Defondo,119,4,G,Lb,S R Bahen,37.2,6.0,6,37500,3.0,7.0,0.0,92.0,McKnight Norman,Bruno Schickedanz,0.0,0.0,0.0,Cloudy,700.0,Claiming,FM
WO ,D,2016-10-30 00:00:00,TB,Braveman,119,6,H,Lbf,J I Alderson,24.8,7.0,7,37500,2.0,6.0,0.0,93.0,McClachrie Denyse,Kerbel Ryan Shane and Wagman Shale,0.0,0.0,0.0,Cloudy,700.0,Claiming,FM
WO ,D,2016-10-30 00:00:00,TB,King of Angels,118,4,G,L,A D Auger(5),9.5,11.0,11,8000,10.0,4.0,0.0,65.0,Gonzalez Nicholas,Raymond J. Smith,0.0,0.0,0.0,Cloudy,850.0,Maiden Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Yer Blues,119,6,G,Lb,S   Ryan,38.8,6.0,6,6000,5.0,7.0,0.0,63.0,Jolin Chris,Sam Passero,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Sailing Home,118,2,C,Lb,P   Husbands,1.0,4.0,4,0,5.0,3.0,0.0,89.0,Casse Mark E,Conrad Farms,0.0,0.0,2.1,Cloudy,600.0,Stakes,FT
WO ,D,2016-10-30 00:00:00,TB,R Silver Hall,121,5,G,Lb,D   Johnson,54.45,2.0,2,9500,13.0,5.0,0.0,60.0,Seymour Gerald E,Iris Bristow,0.0,0.0,0.0,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Saran Is Awesome,118,3,G,,J I Alderson,36.35,3.0,3,7500,7.0,8.0,0.0,55.0,Dominguez Jr Ramon,Mahamoud Pootoolal,0.0,0.0,0.0,Cloudy,900.0,Maiden Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Princess Macy,117,2,F,L,L   Contreras,2.65,4.0,4,0,5.0,3.0,0.0,75.0,Attard Sid C,"Attard, Janice and Ledson, George Philip",0.0,0.0,2.5,Clear,700.0,Allowance,FT
WO ,D,2016-10-30 00:00:00,TB,Abby Grace,118,3,F,L,S   Singh,9.9,4.0,4,0,3.0,6.0,0.0,59.0,Brnjas Ashlee,Colebrook Farms,0.0,0.0,0.0,Clear,850.0,Allowance,FT
WO ,D,2016-10-30 00:00:00,TB,Pugsley,119,6,G,L,G   Boulanger,5.95,5.0,4,19000,2.0,9.0,0.0,60.0,Drexler Martin,"Lee, Ken, Mitchell, Dennis, Bell, Don and Bell, Gaye",0.0,0.0,0.0,Snowing,850.0,Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Robustious,120,2,G,Lb,E R Da Silva,3.75,3.0,3,0,4.0,3.0,0.0,72.0,Biamonte Ralph J,Mary E. Biamonte,0.0,0.0,2.4,Showery,500.0,Maiden Special Weight,FT
WO ,D,2016-10-30 00:00:00,TB,Ryoan,118,3,F,Lb,R M Hernandez,3.9,7.0,7,0,4.0,2.0,0.0,70.0,Vella Daniel J,Joey Gee Thoroughbreds,0.0,4.2,3.1,Clear,850.0,Allowance,FT
WO ,D,2016-10-30 00:00:00,TB,Soul n' Spirit,116,4,G,Lbf,T   Wolfe-Bell(5),28.05,4.0,4,15000,5.0,8.0,0.0,66.0,Coryat John A,Dwayne Scantlebury,0.0,0.0,0.0,Cloudy,850.0,Maiden Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Juan Stormy Night,121,5,G,Lb,D   Moran,81.25,5.0,5,30000,5.0,7.0,0.0,14.0,Birtch Daniel R,Dr. Anne F. Walker,0.0,0.0,0.0,Cloudy,700.0,Maiden Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Moonlight Malice,118,3,G,L,J V Bridgmohan,10.5,7.0,7,15000,8.0,1.0,0.0,80.0,Shafer Jennifer,Mark Gems International Ltd,23.0,10.5,5.9,Cloudy,850.0,Maiden Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Incredible Dee,118,3,G,L,E R Da Silva,2.45,1.0,1,30000,1.0,1.0,0.0,80.0,Attard Kevin,Derek Chin,6.9,4.0,3.0,Cloudy,700.0,Maiden Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Mia's Last Gift,118,3,F,Lb,J   Crawford,77.65,4.0,4,7500,7.0,11.0,0.0,48.0,Drake Suzanne M,"Silver Duck Racing Stable, Pollard, Janice and Joseph",0.0,0.0,0.0,Clear,500.0,Maiden Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Peche Mobilee,121,7,M,Lf,S   Ryan,119.4,14.0,14,0,1.0,13.0,0.0,51.0,Pottins Judith R,Shortstop Stable,0.0,0.0,0.0,Showery,900.0,Allowance,GD
WO ,D,2016-10-30 00:00:00,TB,Coppersmith,120,3,G,Lb,R M Hernandez,5.6,3.0,3,16000,2.0,3.0,0.0,77.0,Drake Suzanne M,Silver Duck Racing Stable Pollard Janice Pollard Joseph and McLean Paul,0.0,0.0,3.8,Cloudy,850.0,Maiden Claiming,FT
WO ,D,2016-10-30 00:00:00,TB,Rasta Man,120,3,G,Lb,D   Moran,4.35,5.0,5,12500,4.0,4.0,0.0,68.0,Buttigieg Paul M,Buttigieg Training Centre,0.0,0.0,0.0,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2016-11-02 00:00:00,TB,Old Saint Pietro,119,4,G,Lb,A D Auger,115.55,4.0,4,7500,10.0,9.0,0.0,65.0,Jolin Chris,Romell Verapen,0.0,0.0,0.0,Cloudy,500.0,Claiming,FT
WO ,D,2016-11-02 00:00:00,TB,Molinaro Deputy,123,5,M,Lfy,D   Moran,13.85,5.0,5,40000,6.0,5.0,0.0,56.0,Armata Vito,Armata Enza and Figliano Paul,0.0,0.0,0.0,Rainy,500.0,Maiden Optional Claiming,FT
